timestamp,timestamp_ns,rtt_ms,ttl,bytes,rssi_dbm,noise_dbm,tx_rate_mbps,channel,phy_mode,mcs,nss
2026-06-11 12:34:28.555,1781174068555995000,5.537000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:29.560,1781174069561093000,9.192000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:30.565,1781174070566233000,11.475000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:31.571,1781174071571279000,12.396000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:32.576,1781174072576343000,11.301000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:33.581,1781174073581416000,12.315000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:34.586,1781174074586536000,8.984000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:35.591,1781174075591600000,8.633000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:36.596,1781174076596627000,5.409000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:37.601,1781174077601759000,9.719000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:38.606,1781174078606844000,11.882000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:39.611,1781174079611941000,11.346000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:40.616,1781174080617063000,7.168000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:41.621,1781174081622100000,3.712000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:42.626,1781174082627195000,3.304000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:43.632,1781174083632272000,9.040000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:44.637,1781174084637360000,8.682000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:45.642,1781174085642454000,3.319000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:46.647,1781174086647567000,9.132000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:47.652,1781174087652633000,9.506000,64,64,-53,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:48.657,1781174088657770000,7.353000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
