timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:53:52.275,1781171632275307000,3.427000,64,64
2026-06-11 09:53:53.280,1781171633280356000,3.124000,64,64
2026-06-11 09:53:54.284,1781171634284769000,3.038000,64,64
2026-06-11 09:53:55.289,1781171635289515000,35.075000,64,64
2026-06-11 09:53:56.294,1781171636294515000,72.664000,64,64
2026-06-11 09:53:57.298,1781171637298405000,7.895000,64,64
2026-06-11 09:53:58.303,1781171638303284000,8.294000,64,64
2026-06-11 09:53:59.304,1781171639304256000,19.677000,64,64
2026-06-11 09:54:00.309,1781171640309400000,20.050000,64,64
2026-06-11 09:54:01.314,1781171641314485000,20.754000,64,64
2026-06-11 09:54:02.319,1781171642319597000,19.102000,64,64
2026-06-11 09:54:03.320,1781171643320940000,7.630000,64,64
2026-06-11 09:54:04.325,1781171644326086000,6.992000,64,64
2026-06-11 09:54:05.330,1781171645331051000,50.667000,64,64
2026-06-11 09:54:06.335,1781171646336219000,39.199000,64,64
2026-06-11 09:54:07.339,1781171647339822000,9.453000,64,64
2026-06-11 09:54:08.344,1781171648344934000,20.140000,64,64
2026-06-11 09:54:09.349,1781171649349783000,10.825000,64,64
2026-06-11 09:54:10.354,1781171650354304000,23.894000,64,64
2026-06-11 09:54:11.359,1781171651359430000,5.070000,64,64
2026-06-11 09:54:12.364,1781171652364402000,8.108000,64,64
2026-06-11 09:54:13.366,1781171653366336000,,,
2026-06-11 09:54:14.380,1781171654380603000,,,
2026-06-11 09:54:15.391,1781171655391991000,,,
2026-06-11 09:54:16.404,1781171656404680000,,,
2026-06-11 09:54:17.414,1781171657414257000,,,
2026-06-11 09:54:18.430,1781171658430576000,,,
2026-06-11 09:54:19.439,1781171659439929000,,,
2026-06-11 09:54:20.447,1781171660447390000,,,
2026-06-11 09:54:21.457,1781171661457938000,,,
2026-06-11 09:54:22.471,1781171662471507000,,,
2026-06-11 09:54:23.480,1781171663480755000,,,
2026-06-11 09:54:24.490,1781171664490703000,,,
2026-06-11 09:54:25.504,1781171665504445000,551.648000,64,64
2026-06-11 09:54:26.509,1781171666509615000,9.858000,64,64
2026-06-11 09:54:27.512,1781171667512481000,545.374000,64,64
2026-06-11 09:54:28.515,1781171668515762000,,,
2026-06-11 09:54:29.529,1781171669529552000,420.084000,64,64
2026-06-11 09:54:30.533,1781171670533291000,,,
2026-06-11 09:54:31.547,1781171671547239000,,,
2026-06-11 09:54:32.556,1781171672556461000,,,
2026-06-11 09:54:33.564,1781171673564191000,726.467000,64,64
