timestamp,timestamp_ns,rtt_ms,ttl,bytes,own_ip,router_ip,ssid,bssid,rssi_dbm,noise_dbm,tx_rate_mbps,channel,phy_mode,mcs,nss
2026-06-11 12:05:30.256,1781172330257155000,14.99,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:31.261,1781172331261976000,3.508,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:32.263,1781172332263319000,2.938,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:33.264,1781172333264263000,11.596,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:34.269,1781172334269448000,3.365,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:35.274,1781172335274547000,8.055,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:36.279,1781172336279589000,12.5,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:37.284,1781172337284456000,7.258,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:38.289,1781172338289670000,3.676,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:39.294,1781172339294738000,12.353,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:40.299,1781172340299800000,10.778,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:41.304,1781172341304845000,10.208,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:42.305,1781172342305418000,3.367,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:43.307,1781172343307915000,10.98,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:44.312,1781172344312928000,12.502,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:45.317,1781172345317953000,2.877,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:46.323,1781172346323280000,10.898,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:47.323,1781172347323857000,8.895,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:48.328,1781172348329017000,7.892,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:49.333,1781172349333885000,11.616,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:50.338,1781172350338897000,12.567,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:51.341,1781172351341697000,11.772,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:52.346,1781172352346723000,9.648,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:53.351,1781172353351793000,8.119,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:54.356,1781172354356822000,9.761,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:55.361,1781172355361804000,11.659,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:56.366,1781172356366902000,11.657,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:57.371,1781172357372006000,9.969,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:58.376,1781172358376965000,9.655,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:05:59.381,1781172359382074000,12.52,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:00.386,1781172360387094000,11.681,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:01.387,1781172361387606000,11.113,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:02.392,1781172362392620000,12.401,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:03.397,1781172363397765000,7.254,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:04.402,1781172364402617000,9.842,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:05.406,1781172365406965000,12.402,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:06.408,1781172366408310000,7.335,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:07.413,1781172367413265000,10.038,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:08.418,1781172368418441000,11.448,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:09.421,1781172369421766000,9.447,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:10.426,1781172370426944000,11.662,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:11.431,1781172371431940000,3.939,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:12.436,1781172372436924000,3.323,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:13.438,1781172373438353000,4.726,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:14.443,1781172374443288000,3.037,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:15.448,1781172375448289000,3.171,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:16.453,1781172376453438000,3.58,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:17.458,1781172377458500000,7.158,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:18.463,1781172378463423000,11.411,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:19.468,1781172379468725000,89.461,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:20.470,1781172380470646000,134.342,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:21.475,1781172381475687000,2.685,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:22.479,1781172382479355000,8.054,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:23.484,1781172383484417000,8.696,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:24.489,1781172384489761000,10.856,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:25.494,1781172385494560000,7.801,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:26.499,1781172386499583000,11.798,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:27.504,1781172387504781000,5.175,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:28.509,1781172388509761000,3.111,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:29.514,1781172389514685000,7.905,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:30.519,1781172390519956000,3.28,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:31.524,1781172391524820000,2.937,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:32.525,1781172392525599000,4.149,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:33.530,1781172393530728000,3.355,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:34.535,1781172394535914000,4.427,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:35.536,1781172395536998000,8.892,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:36.541,1781172396541808000,3.373,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:37.546,1781172397546871000,11.846,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:38.551,1781172398551880000,9.913,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:39.556,1781172399556992000,10.125,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:40.561,1781172400562090000,5.213,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:41.566,1781172401566983000,2.958,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:42.571,1781172402571134000,7.505,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:43.572,1781172403572831000,11.271,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:44.577,1781172404577854000,154.184,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:45.582,1781172405583036000,194.413,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:46.587,1781172406588158000,175.252,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:47.592,1781172407593120000,4.817,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:48.598,1781172408598280000,5.987,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:49.603,1781172409603369000,2.966,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:50.608,1781172410608404000,9.739,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:51.613,1781172411613313000,11.394,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:52.618,1781172412618508000,11.51,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:53.623,1781172413623578000,10.931,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:54.628,1781172414628317000,9.503,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:55.633,1781172415633319000,9.556,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:56.637,1781172416637632000,8.553,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:57.642,1781172417642735000,8.166,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:58.647,1781172418647664000,3.565,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:06:59.652,1781172419652911000,3.489,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:00.654,1781172420654259000,11.481,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:01.655,1781172421656024000,3.557,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:02.660,1781172422660929000,8.232,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:03.665,1781172423666182000,3.33,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:04.670,1781172424671223000,12.879,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:05.676,1781172425676251000,9.781,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:06.681,1781172426681276000,6.439,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:07.686,1781172427686425000,3.153,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:08.687,1781172428687323000,3.33,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:09.692,1781172429692615000,2.596,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:10.697,1781172430697384000,3.72,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:11.702,1781172431702669000,3.738,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:12.707,1781172432707802000,4.678,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:13.712,1781172433712795000,45.421,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:14.717,1781172434717720000,86.138,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:15.722,1781172435722902000,116.744,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:16.727,1781172436727975000,3.515,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:17.732,1781172437733017000,10.08,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:18.737,1781172438738096000,10.142,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:19.742,1781172439743101000,7.564,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:20.747,1781172440748204000,8.946,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:21.752,1781172441753138000,12.226,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:22.758,1781172442758366000,6.054,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:23.763,1781172443763374000,11.134,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:24.768,1781172444768390000,11.934,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:25.773,1781172445773487000,11.469,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:26.778,1781172446778563000,11.544,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:27.783,1781172447783620000,7.269,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:28.788,1781172448788702000,10.412,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:29.793,1781172449793752000,10.334,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:30.798,1781172450798797000,6.351,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:31.803,1781172451803887000,11.848,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:32.808,1781172452808954000,11.898,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:33.813,1781172453813969000,9.843,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:34.818,1781172454819101000,11.119,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:35.823,1781172455824199000,12.263,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:36.828,1781172456829252000,11.631,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:37.834,1781172457834240000,3.191,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:38.839,1781172458839372000,9.021,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:39.844,1781172459844417000,3.46,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:40.849,1781172460849479000,8.04,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:41.854,1781172461854532000,11.733,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:42.859,1781172462859607000,8.813,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:43.864,1781172463864664000,7.939,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:44.869,1781172464869761000,13.027,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:45.874,1781172465874632000,9.054,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:46.879,1781172466879869000,9.143,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:47.884,1781172467884941000,12.671,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:48.889,1781172468889965000,6.395,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:49.894,1781172469895060000,3.313,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:50.899,1781172470900125000,11.64,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:51.904,1781172471905186000,11.635,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:52.910,1781172472910354000,11.864,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:53.915,1781172473915353000,11.822,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:54.920,1781172474920367000,3.369,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:55.925,1781172475925542000,3.595,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:56.930,1781172476930531000,12.327,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:57.935,1781172477935642000,11.604,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:58.940,1781172478940667000,9.316,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:07:59.945,1781172479945771000,106.268,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:00.950,1781172480950875000,130.088,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:01.955,1781172481955941000,3.403,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:02.960,1781172482960787000,12.696,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:03.965,1781172483966186000,10.521,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:04.970,1781172484970928000,11.687,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:05.975,1781172485976091000,8.807,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:06.980,1781172486981119000,9.904,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:07.985,1781172487986098000,5.917,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:08.986,1781172488986511000,26.702,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:09.991,1781172489991536000,60.099,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:10.996,1781172490996552000,88.003,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:12.001,1781172492001786000,117.586,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:13.006,1781172493006778000,9.207,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:14.011,1781172494011846000,10.95,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:15.011,1781172495011811000,9.418,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:16.012,1781172496013121000,4.179,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:17.017,1781172497018021000,3.484,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:18.022,1781172498023009000,9.021,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:19.027,1781172499027905000,9.71,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:20.032,1781172500033201000,10.397,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:21.037,1781172501038204000,7.259,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:22.042,1781172502043136000,3.275,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:23.046,1781172503046976000,3.536,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:24.051,1781172504052087000,11.546,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:25.052,1781172505052914000,3.543,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:26.057,1781172506057444000,8.689,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:27.062,1781172507062432000,10.879,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:28.067,1781172508067519000,11.648,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:29.072,1781172509072594000,3.519,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:30.073,1781172510073575000,3.556,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:31.078,1781172511078646000,9.712,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:32.083,1781172512083591000,11.714,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:33.088,1781172513088733000,11.515,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:34.093,1781172514093849000,8.44,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:35.098,1781172515099082000,11.036,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:36.104,1781172516104189000,10.068,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:37.109,1781172517109393000,8.619,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:38.114,1781172518114372000,9.64,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:39.119,1781172519119488000,11.576,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:40.124,1781172520124627000,9.64,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:41.129,1781172521129657000,10.288,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:42.134,1781172522134690000,9.617,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:43.139,1781172523139846000,11.841,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:44.144,1781172524144918000,9.217,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:45.148,1781172525148183000,3.464,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:46.153,1781172526154102000,9.97,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:47.157,1781172527158085000,11.474,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:48.162,1781172528163169000,8.026,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:49.167,1781172529168315000,9.011,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:50.173,1781172530173280000,8.525,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:51.178,1781172531178250000,11.552,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:52.183,1781172532183429000,3.353,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:53.188,1781172533188468000,8.593,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:54.193,1781172534193456000,11.943,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:55.198,1781172535198438000,3.57,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:56.201,1781172536201376000,9.109,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:57.206,1781172537206453000,11.761,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:58.211,1781172538211592000,11.946,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:08:59.216,1781172539216582000,8.654,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:00.221,1781172540221710000,13.277,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:01.226,1781172541226706000,12.059,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:02.231,1781172542232017000,7.26,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:03.236,1781172543237187000,11.858,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:04.241,1781172544242243000,10.349,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:05.247,1781172545247188000,8.504,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:06.250,1781172546251057000,12.152,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:07.255,1781172547255797000,11.298,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:08.260,1781172548260928000,4.114,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:09.265,1781172549265923000,11.809,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:10.270,1781172550271075000,9.632,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:11.275,1781172551276074000,3.752,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:12.276,1781172552277297000,6.657,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:13.282,1781172553282266000,13.099,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:14.287,1781172554287093000,11.958,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:15.292,1781172555292343000,12.442,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:16.297,1781172556297316000,11.57,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:17.302,1781172557302453000,12.689,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:18.307,1781172558307458000,3.305,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:19.312,1781172559312647000,8.811,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:20.317,1781172560317701000,9.251,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
2026-06-11 12:09:21.322,1781172561322797000,3.963,64.0,64.0,192.168.44.94,192.168.44.1,,,,,,,,,
